--------------------------------------------------
Data   Type:		0
Resp.  Stat:		0
Sequence No:		1
Packet Data:
large.txt


CRC result: 32a5, 32a5

CRC result: 269e, 269e

CRC result: 31fe, 31fe

CRC result: 65c2, 65c2

CRC result: 6621, 6621

CRC result: 7500, 7500

CRC result: 9f63, 9f63

CRC result: 581d, 581d

CRC result: c330, c330

CRC result: 4a52, 4a52

CRC result: 489f, 489f

CRC result: c85c, c85c

CRC result: bc7c, bc7c

CRC result: 2a3, 2a3

CRC result: 2c80, 2c80

CRC result: b02a, b02a

CRC result: ecaf, ecaf

CRC result: 8103, 8103

CRC result: fbd2, fbd2

CRC result: 1e4f, 1e4f

CRC result: e936, e936

CRC result: 84c3, 84c3

CRC result: 38d0, 38d0

CRC result: 702d, 702d

CRC result: 949f, 949f

CRC result: 49d7, 49d7

CRC result: c60a, c60a

CRC result: e745, e745

CRC result: 981, 981

CRC result: a22b, a22b

CRC result: c519, c519

CRC result: 2f7d, 2f7d

CRC result: 72b5, 72b5

CRC result: 9418, 9418

CRC result: a42f, a42f

CRC result: 7f11, 7f11

CRC result: b346, b346

CRC result: 278f, 278f

CRC result: 967e, 967e

CRC result: 8835, 8835

CRC result: 41e7, 41e7

CRC result: 63e, 63e

CRC result: 8763, 8763

CRC result: 9619, 9619

CRC result: b6c8, b6c8

CRC result: eeda, eeda

CRC result: 71b8, 71b8

CRC result: f07e, f07e

CRC result: 5cc8, 5cc8

CRC result: 4388, 4388

CRC result: 82ab, 82ab

CRC result: 69e9, 69e9

CRC result: 7c8a, 7c8a

CRC result: 8ce5, 8ce5

CRC result: fee7, fee7

CRC result: 298f, 298f

CRC result: f448, f448

CRC result: 5783, 5783

CRC result: 78d, 78d

CRC result: 962c, 962c

CRC result: 8101, 8101

CRC result: 82bb, 82bb

CRC result: 2c60, 2c60

CRC result: 1005, 1005

CRC result: b18, b18

CRC result: 2e7d, 2e7d

CRC result: 5299, 5299

CRC result: 2241, 2241

CRC result: ff5c, ff5c

CRC result: 3d07, 3d07

CRC result: 3f94, 3f94

CRC result: 9370, 9370

CRC result: abc9, abc9

CRC result: 6ec3, 6ec3

CRC result: 4de0, 4de0

CRC result: 7c1a, 7c1a

CRC result: 1d91, 1d91

CRC result: c356, c356

CRC result: e0ce, e0ce

CRC result: ebf1, ebf1

CRC result: e158, e158

CRC result: f2ed, f2ed

CRC result: 3c69, 3c69

CRC result: 48b4, 48b4

CRC result: acc6, acc6

CRC result: c39e, c39e

CRC result: 1f8b, 1f8b

CRC result: 404b, 404b

CRC result: d5e2, d5e2

CRC result: 6639, 6639

CRC result: 8c88, 8c88

CRC result: d90, d90

CRC result: f30b, f30b

CRC result: 6eba, 6eba

CRC result: 1440, 1440

CRC result: a245, a245

CRC result: 3957, 3957

CRC result: 1929, 1929

CRC result: 18aa, 18aa

CRC result: ad3d, ad3d

CRC result: bcf3, bcf3

CRC result: cfa7, cfa7

CRC result: bc29, bc29

CRC result: ba28, ba28

CRC result: 587e, 587e

CRC result: da9a, da9a

CRC result: bcb8, bcb8

CRC result: 7cab, 7cab

CRC result: 4a9, 4a9

CRC result: 490a, 490a

CRC result: 406b, 406b

CRC result: 93f6, 93f6

CRC result: e56f, e56f

CRC result: 6f26, 6f26

CRC result: 470, 470

CRC result: c660, c660

CRC result: 61f, 61f

CRC result: c3b4, c3b4

CRC result: 27a2, 27a2

CRC result: c858, c858

CRC result: f4a8, f4a8

CRC result: 510b, 510b

CRC result: 9ee0, 9ee0

CRC result: 9dd7, 9dd7

CRC result: d61e, d61e

CRC result: d04a, d04a

CRC result: 492b, 492b

CRC result: 9ab6, 9ab6

CRC result: f2cb, f2cb

CRC result: 3106, 3106

CRC result: 268f, 268f

CRC result: 33b, 33b

CRC result: 7595, 7595

CRC result: ef06, ef06

CRC result: 2934, 2934

CRC result: ad5a, ad5a

CRC result: 73e3, 73e3

CRC result: 7e48, 7e48

CRC result: 8774, 8774

CRC result: 909, 909

CRC result: eb49, eb49

CRC result: f24c, f24c

CRC result: 23e4, 23e4

CRC result: 54e3, 54e3

CRC result: 58a4, 58a4

CRC result: 74b, 74b

CRC result: 2548, 2548

CRC result: ea17, ea17

CRC result: a33f, a33f

CRC result: 5df9, 5df9

CRC result: 5004, 5004

CRC result: 9f3c, 9f3c

CRC result: 1faa, 1faa

CRC result: 215a, 215a

CRC result: bc3f, bc3f

CRC result: dd11, dd11

CRC result: 378e, 378e

CRC result: f6e7, f6e7

CRC result: ffa4, ffa4

CRC result: 58d9, 58d9

CRC result: d6a2, d6a2

CRC result: 8075, 8075

CRC result: 8b46, 8b46

CRC result: b786, b786

CRC result: 7f3a, 7f3a

CRC result: 8e21, 8e21

CRC result: 3723, 3723

CRC result: 361c, 361c

CRC result: a798, a798

CRC result: 8d59, 8d59

CRC result: f7b4, f7b4

CRC result: 264, 264

CRC result: 89a2, 89a2

CRC result: d636, d636

CRC result: ddc2, ddc2

CRC result: eae4, eae4

CRC result: 911, 911

CRC result: bec5, bec5

CRC result: ba41, ba41

CRC result: 503d, 503d

CRC result: 16b0, 16b0

CRC result: a9ce, a9ce

CRC result: eab9, eab9

CRC result: e542, e542

CRC result: dc3e, dc3e

CRC result: a6b4, a6b4

CRC result: 1350, 1350

CRC result: aea1, aea1

CRC result: e1b5, e1b5

CRC result: e46e, e46e

CRC result: e751, e751

CRC result: 3a7a, 3a7a

CRC result: dd2c, dd2c

CRC result: e2c8, e2c8

CRC result: ac36, ac36

CRC result: 5f93, 5f93

CRC result: cb6c, cb6c

CRC result: ef2c, ef2c

CRC result: 15b5, 15b5

CRC result: b5d2, b5d2

CRC result: 39c5, 39c5

CRC result: 91c9, 91c9

CRC result: ebd5, ebd5

CRC result: 3404, 3404

CRC result: 2634, 2634

CRC result: 2091, 2091

CRC result: 3df6, 3df6

CRC result: 4669, 4669

CRC result: a6fc, a6fc

CRC result: 7cb7, 7cb7

CRC result: a1b7, a1b7

CRC result: d8d6, d8d6

CRC result: 8c11, 8c11

CRC result: 806e, 806e

CRC result: 5ec2, 5ec2

CRC result: 5562, 5562

CRC result: 313f, 313f

CRC result: dcd5, dcd5

CRC result: 76ef, 76ef

CRC result: 4b47, 4b47

CRC result: fea2, fea2

CRC result: d389, d389

CRC result: 2833, 2833

CRC result: f43f, f43f

CRC result: c109, c109

CRC result: 3dd6, 3dd6

CRC result: da90, da90

CRC result: c304, c304

CRC result: 21aa, 21aa

CRC result: a0c4, a0c4

CRC result: 3f1, 3f1

CRC result: e480, e480

CRC result: 8eba, 8eba

CRC result: f4de, f4de

CRC result: 1ac6, 1ac6

CRC result: 6ebd, 6ebd

CRC result: fd40, fd40

CRC result: 4522, 4522

CRC result: f41c, f41c

CRC result: a9ea, a9ea

CRC result: 722f, 722f

CRC result: 5ce5, 5ce5

CRC result: 4a1d, 4a1d

CRC result: 2b21, 2b21

CRC result: 9654, 9654

CRC result: 4b8a, 4b8a

CRC result: 19e8, 19e8

CRC result: 5c4a, 5c4a

CRC result: 3a88, 3a88

CRC result: e14, e14

CRC result: 70b5, 70b5

CRC result: 4246, 4246

CRC result: 5167, 5167

CRC result: 232c, 232c

CRC result: fa11, fa11

CRC result: 443c, 443c

CRC result: 76cc, 76cc

CRC result: 849c, 849c

CRC result: 6c75, 6c75

CRC result: e5f6, e5f6

CRC result: c4d2, c4d2

CRC result: d050, d050

CRC result: c2e6, c2e6

CRC result: f257, f257

CRC result: 6167, 6167

CRC result: 2f36, 2f36

CRC result: 53a2, 53a2

CRC result: 6b7, 6b7

CRC result: bafe, bafe

CRC result: 519e, 519e

CRC result: 2197, 2197

CRC result: 23d8, 23d8

CRC result: 94bb, 94bb

CRC result: cf26, cf26

CRC result: fb70, fb70

CRC result: 2b4b, 2b4b

CRC result: f551, f551

CRC result: 3b14, 3b14

CRC result: 749c, 749c

CRC result: 7ec6, 7ec6

CRC result: 9ff7, 9ff7

CRC result: ba1, ba1

CRC result: 3d1d, 3d1d

CRC result: 8852, 8852

CRC result: 312d, 312d

CRC result: 7d93, 7d93

CRC result: f949, f949

CRC result: 9619, 9619

CRC result: 3882, 3882

CRC result: f8d7, f8d7

CRC result: de32, de32

CRC result: a32e, a32e

CRC result: 39eb, 39eb

CRC result: abe1, abe1

CRC result: c99, c99

CRC result: f2e4, f2e4

CRC result: cafe, cafe

CRC result: 8599, 8599

CRC result: 8bf8, 8bf8

CRC result: 1403, 1403

CRC result: 8e37, 8e37

CRC result: 2f1b, 2f1b

CRC result: c835, c835

CRC result: cefc, cefc

CRC result: 618f, 618f

CRC result: 98d3, 98d3

CRC result: 83fe, 83fe

CRC result: 5fd7, 5fd7

CRC result: 8be, 8be

CRC result: bb8, bb8

CRC result: fec7, fec7

CRC result: 5bf3, 5bf3

CRC result: 90c6, 90c6

CRC result: b5ef, b5ef

CRC result: de32, de32

CRC result: 148c, 148c

CRC result: 21a3, 21a3

CRC result: 9e75, 9e75

CRC result: e14c, e14c

CRC result: 6a5d, 6a5d

CRC result: b0b1, b0b1

CRC result: 837c, 837c

CRC result: bdcc, bdcc

CRC result: 506a, 506a

CRC result: b440, b440

CRC result: 6528, 6528

CRC result: 4e20, 4e20

CRC result: c20e, c20e

CRC result: 5db7, 5db7

CRC result: 43ba, 43ba

CRC result: 1d10, 1d10

CRC result: 1270, 1270

CRC result: af9a, af9a

CRC result: c941, c941

CRC result: 29f, 29f

CRC result: 28d1, 28d1

CRC result: 98a9, 98a9

CRC result: 20c1, 20c1

CRC result: 6232, 6232

CRC result: 4a71, 4a71

CRC result: b353, b353

CRC result: ad00, ad00

CRC result: 6be8, 6be8

CRC result: da9d, da9d

CRC result: d907, d907

CRC result: ea26, ea26

CRC result: 2796, 2796

CRC result: 721e, 721e

CRC result: 7ed, 7ed

CRC result: 8c04, 8c04

CRC result: 7828, 7828

CRC result: 42a6, 42a6

CRC result: b9ef, b9ef

CRC result: b095, b095

CRC result: b3aa, b3aa

CRC result: bf33, bf33

CRC result: fe2c, fe2c

CRC result: 4833, 4833

CRC result: 505c, 505c

CRC result: 2de, 2de

CRC result: 24bc, 24bc

CRC result: 8b70, 8b70

CRC result: 971c, 971c

CRC result: 8164, 8164

CRC result: e978, e978

CRC result: 97e3, 97e3

CRC result: 526b, 526b

CRC result: cbf, cbf

CRC result: be0e, be0e

CRC result: f76f, f76f

CRC result: 75bb, 75bb

CRC result: a4d5, a4d5

CRC result: 1154, 1154

CRC result: f805, f805

CRC result: 6ece, 6ece

CRC result: ed6, ed6

CRC result: bd66, bd66

CRC result: 2b06, 2b06

CRC result: c79a, c79a

CRC result: fcc1, fcc1

CRC result: 54a4, 54a4

CRC result: 5c71, 5c71

CRC result: feeb, feeb

CRC result: 9bb9, 9bb9

CRC result: 5a92, 5a92

CRC result: d6b7, d6b7

CRC result: 9bdb, 9bdb

CRC result: 273b, 273b

CRC result: 4536, 4536

CRC result: e2f3, e2f3

CRC result: aab4, aab4

CRC result: d269, d269

CRC result: 3da7, 3da7

CRC result: 5f84, 5f84

CRC result: 8a68, 8a68

CRC result: 1ec0, 1ec0

CRC result: 6237, 6237

CRC result: 9315, 9315

CRC result: 3e43, 3e43

CRC result: ead8, ead8

CRC result: 21f3, 21f3

CRC result: 46e4, 46e4

CRC result: 8e99, 8e99

CRC result: ca91, ca91

CRC result: cf58, cf58

CRC result: 65ab, 65ab

CRC result: 69cd, 69cd

CRC result: b2e7, b2e7

CRC result: bb0d, bb0d

CRC result: 8055, 8055

CRC result: 75f0, 75f0

CRC result: 8785, 8785

CRC result: 7b14, 7b14

CRC result: 1d7, 1d7

CRC result: 2ddf, 2ddf

CRC result: 7e53, 7e53

CRC result: 1f4f, 1f4f

CRC result: b64a, b64a

CRC result: cbc7, cbc7

CRC result: b6de, b6de

CRC result: 3193, 3193

CRC result: b58a, b58a

CRC result: a6f, a6f

CRC result: 75d0, 75d0

CRC result: 850b, 850b

CRC result: e278, e278

CRC result: a4d4, a4d4

CRC result: 2565, 2565

CRC result: 707b, 707b

CRC result: 50e9, 50e9

CRC result: b8e0, b8e0

CRC result: 955e, 955e

CRC result: a7e2, a7e2

CRC result: f1db, f1db

CRC result: b771, b771

CRC result: 2921, 2921

CRC result: e173, e173

CRC result: 8fee, 8fee

CRC result: 110, 110

CRC result: 642d, 642d

CRC result: d91, d91

CRC result: 53f6, 53f6

CRC result: 12fc, 12fc

CRC result: ea0e, ea0e

CRC result: 4976, 4976

CRC result: 932c, 932c

CRC result: 6715, 6715

CRC result: 9309, 9309

CRC result: 3338, 3338

CRC result: f175, f175

CRC result: c5ad, c5ad

CRC result: 936, 936

CRC result: 1632, 1632

CRC result: ae22, ae22

CRC result: 64f5, 64f5

CRC result: 5ebd, 5ebd

CRC result: 9e91, 9e91

CRC result: 2a42, 2a42

CRC result: 4dd8, 4dd8

CRC result: 12c4, 12c4

CRC result: 79d0, 79d0

CRC result: 9cad, 9cad

CRC result: 6781, 6781

CRC result: 508d, 508d

CRC result: e798, e798

CRC result: 945e, 945e

CRC result: d3d0, d3d0

CRC result: cfbb, cfbb

CRC result: be20, be20

CRC result: c67, c67

CRC result: 95b, 95b

CRC result: 67d1, 67d1

CRC result: 5cab, 5cab

CRC result: cc35, cc35

CRC result: 3bb6, 3bb6

CRC result: 6d85, 6d85

CRC result: e5d1, e5d1

CRC result: d14a, d14a

CRC result: 3da3, 3da3

CRC result: 33ad, 33ad

CRC result: cf26, cf26

CRC result: abdf, abdf

CRC result: f4d, f4d

CRC result: e1b6, e1b6

CRC result: 3406, 3406

CRC result: 5511, 5511

CRC result: 868d, 868d

CRC result: 9844, 9844

CRC result: 80c, 80c

CRC result: eeac, eeac

CRC result: d3a3, d3a3

CRC result: 309f, 309f

CRC result: 6eb1, 6eb1

CRC result: 97d1, 97d1

CRC result: 2ed, 2ed

CRC result: aed7, aed7

CRC result: d5e0, d5e0

CRC result: afb1, afb1

CRC result: bb1f, bb1f

CRC result: d8a4, d8a4

CRC result: 7193, 7193

CRC result: 5005, 5005

CRC result: 432a, 432a

CRC result: a803, a803

CRC result: dc0e, dc0e

CRC result: 7389, 7389

CRC result: c4e1, c4e1

CRC result: 233b, 233b

CRC result: 24ab, 24ab

CRC result: 88c5, 88c5

CRC result: 3af3, 3af3

CRC result: 89aa, 89aa

CRC result: 3d0, 3d0

CRC result: 7b3e, 7b3e

CRC result: d75b, d75b

CRC result: d60e, d60e

CRC result: dff6, dff6

CRC result: b94d, b94d

CRC result: 2176, 2176

CRC result: 3f50, 3f50

CRC result: d178, d178

CRC result: 5424, 5424

CRC result: 5459, 5459

CRC result: 83f8, 83f8

CRC result: ec03, ec03

CRC result: 509, 509

CRC result: 9b95, 9b95

CRC result: 32ab, 32ab

CRC result: f4e1, f4e1

CRC result: 4424, 4424

CRC result: a957, a957

CRC result: db59, db59

CRC result: a409, a409

CRC result: 9600, 9600

CRC result: 401a, 401a

CRC result: 7df, 7df

CRC result: d592, d592

CRC result: 1bbb, 1bbb

CRC result: e1b9, e1b9

CRC result: dab8, dab8

CRC result: 5207, 5207

CRC result: 6ffd, 6ffd

CRC result: 7bb2, 7bb2

CRC result: e5a3, e5a3

CRC result: 3cd9, 3cd9

CRC result: dc13, dc13

CRC result: 3622, 3622

CRC result: de13, de13

CRC result: f9bc, f9bc

CRC result: 45df, 45df

CRC result: 4a6d, 4a6d

CRC result: ae39, ae39

CRC result: 5570, 5570

CRC result: 28ad, 28ad

CRC result: 105e, 105e

CRC result: 84ef, 84ef

CRC result: a7ad, a7ad

CRC result: e7cd, e7cd

CRC result: 829a, 829a

CRC result: 3180, 3180

CRC result: 4740, 4740

CRC result: f9db, f9db

CRC result: 95f3, 95f3

CRC result: e953, e953

CRC result: 6418, 6418

CRC result: fba1, fba1

CRC result: 1e3c, 1e3c

CRC result: a0ac, a0ac

CRC result: ddae, ddae

CRC result: 6403, 6403

CRC result: c82b, c82b

CRC result: 5a19, 5a19

CRC result: 72d1, 72d1

CRC result: 8aca, 8aca

CRC result: e36d, e36d

CRC result: 2191, 2191

CRC result: c416, c416

CRC result: 136b, 136b

CRC result: 544b, 544b

CRC result: 4524, 4524

CRC result: cf0d, cf0d

CRC result: bf04, bf04

CRC result: 4c60, 4c60

CRC result: 1a83, 1a83

CRC result: b0ca, b0ca

CRC result: 5b1c, 5b1c

CRC result: cbb, cbb

CRC result: 1db3, 1db3

CRC result: 4e95, 4e95

CRC result: 9add, 9add

CRC result: 300b, 300b

CRC result: 8ae8, 8ae8

CRC result: 1b41, 1b41

CRC result: 9f67, 9f67

CRC result: dd83, dd83

CRC result: 7e4c, 7e4c

CRC result: 64b4, 64b4

CRC result: 8896, 8896

CRC result: 1b10, 1b10

CRC result: ce9b, ce9b

CRC result: 2ad3, 2ad3

CRC result: d57b, d57b

CRC result: ce2c, ce2c

CRC result: 637d, 637d

CRC result: f1e7, f1e7

CRC result: 1ca6, 1ca6

CRC result: 6acc, 6acc

CRC result: 561a, 561a

CRC result: bd9d, bd9d

CRC result: 61fd, 61fd

CRC result: fd21, fd21

CRC result: e2d8, e2d8

CRC result: 1130, 1130

CRC result: cc1b, cc1b

CRC result: a3e, a3e

CRC result: f227, f227

CRC result: f561, f561

CRC result: 42de, 42de

CRC result: bd38, bd38

CRC result: b892, b892

CRC result: 8018, 8018

CRC result: b6bf, b6bf

CRC result: 11cb, 11cb

CRC result: f915, f915

CRC result: f997, f997

CRC result: 7738, 7738

CRC result: fd7f, fd7f

CRC result: 9c6b, 9c6b

CRC result: 9391, 9391

CRC result: c942, c942

CRC result: 1783, 1783

CRC result: 4a50, 4a50

CRC result: 7b5a, 7b5a

CRC result: 48ee, 48ee

CRC result: f6eb, f6eb

CRC result: 2ae9, 2ae9

CRC result: eea5, eea5

CRC result: 19a6, 19a6

CRC result: 4417, 4417

CRC result: cb58, cb58

CRC result: 35e7, 35e7

CRC result: 47b6, 47b6

CRC result: f67d, f67d

CRC result: c3a3, c3a3

CRC result: dcee, dcee

CRC result: d658, d658

CRC result: 935b, 935b

CRC result: b551, b551

CRC result: faa6, faa6

CRC result: 6b1d, 6b1d

CRC result: 7574, 7574

CRC result: 9c2d, 9c2d

CRC result: 18c7, 18c7

CRC result: e3d1, e3d1

CRC result: c966, c966

CRC result: 4b94, 4b94

CRC result: 95e4, 95e4

CRC result: f78a, f78a

CRC result: 1844, 1844

CRC result: 4b46, 4b46

CRC result: 66ee, 66ee

CRC result: 6e56, 6e56

CRC result: c454, c454

CRC result: 1d21, 1d21

CRC result: f7ea, f7ea

CRC result: aad0, aad0

CRC result: 6d86, 6d86

CRC result: 4efc, 4efc

CRC result: fbfc, fbfc

CRC result: 9dd5, 9dd5

CRC result: c699, c699

CRC result: f50b, f50b

CRC result: 97bf, 97bf

CRC result: 66d7, 66d7

CRC result: f8f5, f8f5

CRC result: 8eb5, 8eb5

CRC result: b31b, b31b

CRC result: c830, c830

CRC result: 688b, 688b

CRC result: f7bc, f7bc

CRC result: bb88, bb88

CRC result: 73a9, 73a9

CRC result: 4460, 4460

CRC result: 38f5, 38f5

CRC result: b218, b218

CRC result: 2b28, 2b28

CRC result: ae74, ae74

CRC result: 49cf, 49cf

CRC result: 59be, 59be

CRC result: ac4f, ac4f

CRC result: 747d, 747d

CRC result: a777, a777

CRC result: 9cb4, 9cb4

CRC result: e0cc, e0cc

CRC result: 21bc, 21bc

CRC result: f682, f682

CRC result: 3586, 3586

CRC result: 226a, 226a

CRC result: 8543, 8543

CRC result: 953, 953

CRC result: f4b7, f4b7

CRC result: e90, e90

CRC result: 775d, 775d

CRC result: 2d58, 2d58

CRC result: 6246, 6246

CRC result: c8da, c8da

CRC result: 3799, 3799

CRC result: f770, f770

CRC result: 7c4b, 7c4b

CRC result: 2d59, 2d59

CRC result: 7e54, 7e54

CRC result: 7cde, 7cde

CRC result: cf4a, cf4a

CRC result: 1a89, 1a89

CRC result: f3a8, f3a8

CRC result: b460, b460

CRC result: 8cce, 8cce

CRC result: 33d0, 33d0

CRC result: 74a, 74a

CRC result: 6f8d, 6f8d

CRC result: 5d49, 5d49

CRC result: d07f, d07f

CRC result: d281, d281

CRC result: 5e8, 5e8

CRC result: 3b6b, 3b6b

CRC result: 4a77, 4a77

CRC result: b65f, b65f

CRC result: bf27, bf27

CRC result: be3f, be3f

CRC result: 4ed0, 4ed0

CRC result: 7408, 7408

CRC result: 2fc, 2fc

CRC result: 128e, 128e

CRC result: dced, dced

CRC result: 73ff, 73ff

CRC result: 543f, 543f

CRC result: 831a, 831a

CRC result: e31c, e31c

CRC result: 2419, 2419

CRC result: 9f2f, 9f2f

CRC result: f9fb, f9fb

CRC result: d3c3, d3c3

CRC result: 4d9c, 4d9c

CRC result: beb7, beb7

CRC result: e4da, e4da

CRC result: 222, 222

CRC result: a30c, a30c

CRC result: 325a, 325a

CRC result: 8f0e, 8f0e

CRC result: 7057, 7057

CRC result: 80fe, 80fe

CRC result: 6078, 6078

CRC result: dc1f, dc1f

CRC result: 57b6, 57b6

CRC result: a614, a614

CRC result: 3e3e, 3e3e

CRC result: 394c, 394c

CRC result: c4, c4

CRC result: aadb, aadb

CRC result: bb85, bb85

CRC result: 2024, 2024

CRC result: 8249, 8249

CRC result: 206a, 206a

CRC result: 5d3b, 5d3b

CRC result: 6725, 6725

CRC result: 49fa, 49fa

CRC result: dd3b, dd3b

CRC result: c3de, c3de

CRC result: 1212, 1212

CRC result: ee16, ee16

CRC result: 705e, 705e

CRC result: 276c, 276c

CRC result: e816, e816

CRC result: f23e, f23e

CRC result: a185, a185

CRC result: ee96, ee96

CRC result: a013, a013

CRC result: ff80, ff80

CRC result: 69d8, 69d8

CRC result: 2bae, 2bae

CRC result: fb96, fb96

CRC result: e076, e076

CRC result: 344d, 344d

CRC result: 5a3b, 5a3b

CRC result: 152d, 152d

CRC result: a52f, a52f

CRC result: 7143, 7143

CRC result: 20a1, 20a1

CRC result: d0bd, d0bd

CRC result: 6e2d, 6e2d

CRC result: e2b9, e2b9

CRC result: 1154, 1154

CRC result: 35be, 35be

CRC result: 1bac, 1bac

CRC result: 9a92, 9a92

CRC result: 66be, 66be

CRC result: f88a, f88a

CRC result: fb19, fb19

CRC result: e474, e474

CRC result: ca52, ca52

CRC result: 580a, 580a

CRC result: 607d, 607d

CRC result: 81da, 81da

CRC result: f55, f55

CRC result: a491, a491

CRC result: 3b73, 3b73

CRC result: 263a, 263a

CRC result: d762, d762

CRC result: a19f, a19f

CRC result: 455, 455

CRC result: 1243, 1243

CRC result: 3d56, 3d56

CRC result: 2112, 2112

CRC result: 3b81, 3b81

CRC result: fd76, fd76

CRC result: fd6e, fd6e

CRC result: c6d8, c6d8

CRC result: c85f, c85f

CRC result: e8b1, e8b1

CRC result: 31df, 31df

CRC result: 4411, 4411

CRC result: 7de0, 7de0

CRC result: f28e, f28e

CRC result: 337c, 337c

CRC result: be06, be06

CRC result: 6527, 6527

CRC result: e2e2, e2e2

CRC result: 7010, 7010

CRC result: 7373, 7373

CRC result: 2ac6, 2ac6

CRC result: 3c98, 3c98

CRC result: 78ec, 78ec

CRC result: 2368, 2368

CRC result: f7d5, f7d5

CRC result: 7705, 7705

CRC result: 264d, 264d

CRC result: 659e, 659e

CRC result: 9741, 9741

CRC result: 2411, 2411

CRC result: 2a0b, 2a0b

CRC result: 680f, 680f

CRC result: 66e5, 66e5

CRC result: 3988, 3988

CRC result: c731, c731

CRC result: d255, d255

CRC result: 40b2, 40b2

CRC result: 7dab, 7dab

CRC result: 4e8d, 4e8d

CRC result: af50, af50

CRC result: 9c48, 9c48

CRC result: d8db, d8db

CRC result: f830, f830

CRC result: 7ca5, 7ca5

CRC result: 9d4d, 9d4d

CRC result: d36a, d36a

CRC result: fd92, fd92

CRC result: 193, 193

CRC result: 5fb9, 5fb9

CRC result: 5676, 5676

CRC result: 78a5, 78a5

CRC result: 3c11, 3c11

CRC result: 8e42, 8e42

CRC result: 76f2, 76f2

CRC result: 4bd5, 4bd5

CRC result: 6d7f, 6d7f

CRC result: 16ad, 16ad

CRC result: 4c72, 4c72

CRC result: a5e1, a5e1

CRC result: 9d3a, 9d3a

CRC result: 1943, 1943

CRC result: 2aad, 2aad

CRC result: b9e4, b9e4

CRC result: 7352, 7352

CRC result: c68b, c68b

CRC result: 3231, 3231

CRC result: 5ae, 5ae

CRC result: 830, 830

CRC result: 1486, 1486

CRC result: 9201, 9201

CRC result: baf, baf

CRC result: 8e01, 8e01

CRC result: c11, c11

CRC result: 5b80, 5b80

CRC result: 8bcf, 8bcf

CRC result: ef46, ef46

CRC result: a3be, a3be

CRC result: 8fee, 8fee

CRC result: 6e3f, 6e3f

CRC result: b455, b455

CRC result: 2094, 2094

CRC result: 3209, 3209

CRC result: d32b, d32b

CRC result: a57a, a57a

CRC result: f728, f728

CRC result: 2d2b, 2d2b

CRC result: 5ab3, 5ab3

CRC result: 7153, 7153

CRC result: 6461, 6461

CRC result: 6ddc, 6ddc

CRC result: ae7, ae7

CRC result: 8572, 8572

CRC result: 743b, 743b

CRC result: 4551, 4551

CRC result: 20f, 20f

CRC result: c1d6, c1d6

CRC result: 203c, 203c

CRC result: 4445, 4445

CRC result: 8e12, 8e12

CRC result: b0a6, b0a6

CRC result: 2030, 2030

CRC result: d10a, d10a

CRC result: 49c5, 49c5

CRC result: 77c6, 77c6

CRC result: 20b, 20b

CRC result: adcb, adcb

CRC result: 9fde, 9fde

CRC result: c56d, c56d

CRC result: 590e, 590e

CRC result: 672a, 672a

CRC result: 5b13, 5b13

CRC result: 1d8d, 1d8d

CRC result: be5a, be5a

CRC result: 6ac4, 6ac4

CRC result: fc27, fc27

CRC result: e36d, e36d

CRC result: 5925, 5925

CRC result: 3e43, 3e43

CRC result: 8d15, 8d15

CRC result: ca58, ca58

CRC result: 4d12, 4d12

CRC result: bc95, bc95

CRC result: e779, e779

CRC result: 60ab, 60ab

CRC result: ab1e, ab1e

CRC result: 2bf9, 2bf9

CRC result: 85ae, 85ae

CRC result: c57f, c57f

